freq	PL_sig1	PL_ref1	PL_sig2	PL_ref2	PL_sig3	PL_ref3	PL_sig4	PL_ref4	PL_sig5	PL_ref5	PL_sig6	PL_ref6	PL_sig7	PL_ref7	PL_sig8	PL_ref8	PL_sig9	PL_ref9	PL_sig10	PL_ref10	avgPL_sig	avgPL_ref
2779197324.41471577	2830.63800000	2822.85200000	2786.51400000	2790.98600000	2755.73200000	2752.67600000	2720.37000000	2718.40800000	2730.83800000	2725.35800000	2760.80200000	2760.33200000	2737.65200000	2738.47000000	2767.35000000	2762.60200000	2730.35800000	2734.29200000	2700.22400000	2699.33600000	2752.04780000	2750.53120000
2780200668.89632130	2824.98200000	2823.90200000	2795.39000000	2785.91600000	2756.40800000	2753.32600000	2718.75800000	2714.39800000	2725.96800000	2725.24400000	2761.47400000	2756.28800000	2736.97200000	2733.89000000	2763.83800000	2757.63400000	2725.02400000	2727.84200000	2699.70000000	2694.94400000	2750.85140000	2747.33840000
2781204013.37792635	2806.04800000	2808.12600000	2762.14200000	2759.97000000	2750.73600000	2744.63400000	2722.38400000	2719.93000000	2811.61400000	2814.01000000	2730.72000000	2729.64200000	2733.08800000	2733.59200000	2738.67600000	2738.28000000	2780.01200000	2774.61800000	2700.39000000	2698.20800000	2753.58100000	2752.10100000
2782207357.85953188	2814.81200000	2810.82400000	2740.28200000	2738.72200000	2738.74600000	2735.36600000	2742.75200000	2739.01400000	2717.26800000	2711.67000000	2756.55800000	2754.27800000	2723.94800000	2720.21000000	2768.71200000	2763.79400000	2711.83400000	2712.48400000	2707.76000000	2714.16600000	2742.26720000	2740.05280000
2783210702.34113693	2811.59800000	2808.69200000	2741.77600000	2742.42600000	2807.52000000	2801.54600000	2764.47200000	2760.96400000	2754.88000000	2755.98600000	2737.37800000	2736.00600000	2731.45400000	2728.41000000	2739.84400000	2737.82800000	2783.97800000	2782.14200000	2698.28800000	2696.69600000	2757.11880000	2755.06960000
2784214046.82274246	2808.43400000	2803.61600000	2794.91800000	2791.75400000	2758.65800000	2755.94600000	2734.89800000	2734.30400000	2741.99600000	2740.65000000	2747.70800000	2739.36600000	2751.30200000	2747.69200000	2753.47000000	2752.02800000	2747.63000000	2747.03400000	2715.29400000	2715.77400000	2755.43080000	2752.81640000
2785217391.30434799	2790.54800000	2794.36200000	2774.15800000	2772.10000000	2747.44000000	2750.95000000	2725.89600000	2727.00600000	2757.46600000	2758.82400000	2734.93400000	2730.93000000	2748.43800000	2742.54600000	2737.61000000	2741.99800000	2749.82000000	2747.55800000	2713.26400000	2712.83000000	2747.95740000	2747.91040000
2786220735.78595304	2781.13800000	2782.55400000	2728.31400000	2722.42600000	2764.12600000	2764.98600000	2742.89000000	2737.09200000	2750.31600000	2753.43200000	2801.78600000	2795.06800000	2724.31600000	2718.28200000	2725.53200000	2727.22600000	2733.98800000	2729.12400000	2713.99000000	2713.52000000	2746.63960000	2744.37100000
2787224080.26755857	2806.70800000	2802.24400000	2727.39600000	2728.30400000	2733.94600000	2728.68200000	2718.83000000	2714.82200000	2775.70600000	2772.78600000	2755.95200000	2749.23000000	2733.23400000	2733.99000000	2725.49000000	2717.22200000	2712.08600000	2713.62400000	2699.59400000	2694.31800000	2738.89420000	2735.52220000
2788227424.74916410	2793.57200000	2797.11000000	2741.80000000	2744.61400000	2749.55200000	2753.76000000	2748.89000000	2751.40800000	2718.59400000	2718.05200000	2724.41400000	2723.58800000	2735.73400000	2734.55200000	2764.74200000	2760.68800000	2747.36200000	2743.72800000	2706.54800000	2710.88200000	2743.12080000	2743.83820000
2789230769.23076916	2807.47200000	2801.06400000	2773.61200000	2766.25200000	2723.76400000	2724.84400000	2717.01000000	2718.12800000	2789.44600000	2785.36200000	2730.30200000	2727.32400000	2731.84600000	2730.72800000	2732.51400000	2734.31200000	2756.96400000	2756.63400000	2712.91800000	2706.78000000	2747.58480000	2745.14280000
2790234113.71237469	2808.38400000	2808.90400000	2758.35800000	2755.25000000	2728.09600000	2727.81600000	2716.17200000	2708.95800000	2804.65600000	2796.81200000	2723.17600000	2719.25000000	2729.30400000	2731.92200000	2735.60400000	2735.86200000	2760.69200000	2759.28800000	2695.15000000	2696.83800000	2745.95920000	2744.09000000
2791237458.19397974	2809.98600000	2811.05200000	2773.76800000	2772.55000000	2766.94600000	2768.57000000	2727.92000000	2732.75600000	2818.67200000	2814.05400000	2722.13600000	2720.88000000	2743.83400000	2742.53400000	2742.19600000	2737.38800000	2818.40200000	2816.44400000	2696.55000000	2696.18600000	2762.04100000	2761.24140000
2792240802.67558527	2822.41400000	2824.29800000	2754.73000000	2753.78200000	2725.68400000	2725.96200000	2738.30600000	2738.93000000	2741.10600000	2737.27200000	2786.16000000	2785.46600000	2745.24800000	2738.48200000	2732.95000000	2735.04400000	2720.87000000	2711.83600000	2689.71000000	2690.62400000	2745.71780000	2744.16960000
2793244147.15719080	2785.58800000	2778.74400000	2737.27000000	2733.05200000	2754.72800000	2752.71200000	2745.64200000	2747.01000000	2763.91200000	2764.19200000	2809.20600000	2809.16400000	2713.38200000	2717.30000000	2725.58800000	2727.36400000	2754.47600000	2751.95200000	2713.40800000	2710.87400000	2750.32000000	2749.23640000
2794247491.63879585	2824.34800000	2825.53400000	2771.58600000	2772.56600000	2735.63600000	2726.28400000	2742.32400000	2736.50000000	2725.08400000	2730.06800000	2784.85200000	2788.07000000	2748.11200000	2744.54400000	2743.60200000	2739.66000000	2723.55600000	2720.48600000	2702.48000000	2695.73800000	2750.15800000	2747.94500000
2795250836.12040138	2774.94400000	2774.77400000	2728.67600000	2722.59600000	2742.59400000	2738.85000000	2712.97800000	2710.49000000	2778.49200000	2779.01600000	2761.48400000	2761.28400000	2739.78200000	2734.73600000	2729.80800000	2725.62000000	2717.43800000	2716.91800000	2689.68200000	2692.69800000	2737.58780000	2735.69820000
2796254180.60200691	2811.23600000	2801.61200000	2720.08400000	2719.21000000	2742.63200000	2740.62000000	2704.74800000	2704.21400000	2758.36600000	2757.06600000	2741.77600000	2743.11800000	2732.06200000	2730.87400000	2745.60200000	2741.42600000	2704.95600000	2703.48600000	2707.64400000	2705.33200000	2736.91060000	2734.69580000
2797257525.08361197	2817.95000000	2818.45600000	2732.30000000	2733.54600000	2738.79600000	2735.66200000	2743.42400000	2743.66000000	2710.58000000	2713.21600000	2755.20600000	2755.69200000	2723.89000000	2723.73400000	2772.86800000	2770.81400000	2720.87600000	2715.10200000	2716.31200000	2710.95000000	2743.22020000	2742.08320000
2798260869.56521749	2827.84200000	2829.31000000	2775.39600000	2772.00600000	2739.19200000	2738.88600000	2742.97400000	2741.19000000	2726.82200000	2727.53000000	2785.52800000	2786.97000000	2752.20400000	2747.99600000	2745.38400000	2747.03200000	2726.93600000	2726.28200000	2703.26200000	2700.91000000	2752.55400000	2751.81120000
2799264214.04682255	2825.78800000	2826.36200000	2791.64000000	2789.74000000	2752.63600000	2747.46600000	2722.13400000	2720.42800000	2725.41000000	2723.77000000	2765.12600000	2766.79600000	2734.64400000	2733.26600000	2754.70600000	2753.29000000	2723.72400000	2723.11200000	2711.53600000	2708.17200000	2750.73440000	2749.24020000
